sector,CountryDestination,CountryOrigin,one_plus_tau,one_plus_tau_prime
1,29,23,1.02353333,1.02353333
1,29,24,1,1
1,29,25,1.08053333,1.08053333
1,29,26,1,1
1,29,27,1.063,1.063
1,29,28,1.05583333,1.05583333
1,29,29,1,1
1,29,30,1.0645,1.0645
1,29,31,1.03953333,1.03953333
1,30,1,1.007566667,1.007566667
1,30,2,1.0138,1.0138
1,30,3,1.003733333,1.003733333
1,30,4,1.000233333,1.000233333
1,30,5,1.0019,1.0019
1,30,6,1.0007,1.0007
1,30,7,1.01676667,1.01676667
1,30,8,1.01753333,1.01753333
1,30,9,1.0039,1.0039
1,30,10,1.01816667,1.01816667
1,30,11,1.01473333,1.01473333
1,30,12,1.0247,1.0247
1,30,13,1.0001,1.0001
1,30,14,1,1
1,30,15,1.0033,1.0033
1,30,16,1.01753333,1.01753333
1,30,17,1.01336667,1.01336667
1,30,18,1.009933333,1.009933333
1,30,19,1.007933334,1.007933334
1,30,20,1.0252,1.0252
1,30,21,1.03453333,1.03453333
1,30,22,1.005933334,1.005933334
1,30,23,1.009366667,1.009366667
1,30,24,1.0141,1.0141
1,30,25,1.000666667,1.000666667
1,30,26,1.0131,1.0131
1,30,27,1.008866667,1.008866667
1,30,28,1.000033333,1.000033333
1,30,29,1.01406667,1.01406667
1,30,30,1,1
1,30,31,1.0019,1.0019
1,31,1,1.1166667,1.1166667
1,31,2,1.0612,1.0612
1,31,3,1.02766667,1.02766667
1,31,4,1.08383333,1.08383333
1,31,5,1.07366667,1.07366667
1,31,6,1.1215333,1.1215333
1,31,7,1.07543334,1.07543334
1,31,8,1.04556667,1.04556667
1,31,9,1.0259,1.0259
1,31,10,1.04396667,1.04396667
1,31,11,1.0466,1.0466
1,31,12,1.05483333,1.05483333
1,31,13,1.02823333,1.02823333
1,31,14,1.1638,1.1638
1,31,15,1.05453333,1.05453333
1,31,16,1.0744,1.0744
1,31,17,1.03076667,1.03076667
1,31,18,1.088,1.088
1,31,19,1.1132,1.1132
1,31,20,1.04786666,1.04786666
1,31,21,1.03846667,1.03846667
1,31,22,1.1152667,1.1152667
1,31,23,1.02563334,1.02563334
1,31,24,1.1162667,1.1162667
1,31,25,1.0879,1.0879
1,31,26,1.1037,1.1037
1,31,27,1.03426667,1.03426667
1,31,28,1.05663333,1.05663333
1,31,29,1.0417,1.0417
1,31,30,1.07456666,1.07456666
1,31,31,1,1
2,1,1,1,1
2,1,2,1.01666667,1.01666667
2,1,3,1.05,1.05
2,1,4,1.01686667,1.01686667
2,1,5,1.025,1.025
2,1,6,1.0125,1.0125
2,1,7,1.025,1.025
2,1,8,1.01666667,1.01666667
2,1,9,1.1253,1.1253
2,1,10,1.01666667,1.01666667
2,1,11,1.0125,1.0125
2,1,12,1.01666667,1.01666667
2,1,13,1.1253,1.1253
2,1,14,1.0299,1.0299
2,1,15,1.05,1.05
2,1,16,1,1
2,1,17,1.01366667,1.01366667
2,1,18,1.0375,1.0375
2,1,19,1.05,1.05
2,1,20,1.025,1.025
2,1,21,1.01666667,1.01666667
2,1,22,1.05,1.05
2,1,23,1.1253,1.1253
2,1,24,1.025,1.025
2,1,25,1.01676667,1.01676667
2,1,26,1.01465,1.01465
2,1,27,1.025,1.025
2,1,28,1.05,1.05
2,1,29,1.006625,1.006625
2,1,30,1.01245,1.01245
2,1,31,1.0126,1.0126
2,2,1,1,1
2,2,2,1,1
2,2,3,1.00075,1.00075
2,2,4,1.00785,1.00785
2,2,5,1.000025,1.000025
2,2,6,1,1
2,2,7,1.0054,1.0054
2,2,8,1,1
2,2,9,1,1
2,2,10,1.001866667,1.001866667
2,2,11,1.000666667,1.000666667
2,2,12,1.0005,1.0005
2,2,13,1.1101,1.1101
2,2,14,1.01575,1.01575
2,2,15,1,1
2,2,16,1,1
2,2,17,1.01503333,1.01503333
2,2,18,1.0004,1.0004
2,2,19,1.00105,1.00105
2,2,20,1,1
2,2,21,1.000733333,1.000733333
2,2,22,1,1
2,2,23,1.0015,1.0015
2,2,24,1.05,1.05
2,2,25,1.0169,1.0169
2,2,26,1,1
2,2,27,1,1
2,2,28,1,1
2,2,29,1.001233333,1.001233333
2,2,30,1.00022,1.00022
2,2,31,1.00004,1.00004
2,3,1,1.063,1.063
2,3,2,1.006,1.006
2,3,3,1,1
2,3,4,1.0055,1.0055
2,3,5,1.0072,1.0072
2,3,6,1,1
2,3,7,1.00695,1.00695
2,3,8,1.0068,1.0068
2,3,9,1.0132,1.0132
2,3,10,1.007925,1.007925
2,3,11,1.0111,1.0111
2,3,12,1.002333333,1.002333333
2,3,13,1.001566667,1.001566667
2,3,14,1.0004,1.0004
2,3,15,1,1
2,3,16,1.004433334,1.004433334
2,3,17,1.01096667,1.01096667
2,3,18,1.0111,1.0111
2,3,19,1.0059,1.0059
2,3,20,1.0033,1.0033
2,3,21,1.01053333,1.01053333
2,3,22,1.063,1.063
2,3,23,1.01133333,1.01133333
2,3,24,1.00745,1.00745
2,3,25,1.00005,1.00005
2,3,26,1.01103333,1.01103333
2,3,27,1.01166667,1.01166667
2,3,28,1.0059,1.0059
2,3,29,1.0041,1.0041
2,3,30,1.0024,1.0024
2,3,31,1.007575,1.007575
2,4,1,1.0475,1.0475
2,4,2,1.006975,1.006975
2,4,3,1.05,1.05
2,4,4,1,1
2,4,5,1,1
2,4,6,1.0003,1.0003
2,4,7,1.04015,1.04015
2,4,8,1,1
2,4,9,1,1
2,4,10,1,1
2,4,11,1.0003,1.0003
2,4,12,1,1
2,4,13,1.1302,1.1302
2,4,14,1,1
2,4,15,1,1
2,4,16,1,1
2,4,17,1,1
2,4,18,1,1
2,4,19,1,1
2,4,20,1.06363333,1.06363333
2,4,21,1,1
2,4,22,1.1302,1.1302
2,4,23,1,1
2,4,24,1,1
2,4,25,1.000233333,1.000233333
2,4,26,1,1
2,4,27,1.025,1.025
2,4,28,1,1
2,4,29,1.0134,1.0134
2,4,30,1.000166667,1.000166667
2,4,31,1.046675,1.046675
2,5,1,1,1
2,5,2,1,1
2,5,3,1.023,1.023
2,5,4,1.0013,1.0013
2,5,5,1,1
2,5,6,1.00625,1.00625
2,5,7,1.007,1.007
2,5,8,1.0113,1.0113
2,5,9,1.00175,1.00175
2,5,10,1.004733333,1.004733333
2,5,11,1.001233333,1.001233333
2,5,12,1.002366667,1.002366667
2,5,13,1.0698,1.0698
2,5,14,1,1
2,5,15,1,1
2,5,16,1,1
2,5,17,1.0102,1.0102
2,5,18,1.0264,1.0264
2,5,19,1.04625,1.04625
2,5,20,1.002133333,1.002133333
2,5,21,1.0204,1.0204
2,5,22,1.0698,1.0698
2,5,23,1.001833333,1.001833333
2,5,24,1.01,1.01
2,5,25,1.00395,1.00395
2,5,26,1.00085,1.00085
2,5,27,1,1
2,5,28,1,1
2,5,29,1.004733333,1.004733333
2,5,30,1.00005,1.00005
2,5,31,1.00012,1.00012
2,6,1,1.11,1.11
2,6,2,1.11,1.11
2,6,3,1.11,1.11
2,6,4,1.11,1.11
2,6,5,1.11,1.11
2,6,6,1,1
2,6,7,1.11,1.11
2,6,8,1.03666667,1.03666667
2,6,9,1.11,1.11
2,6,10,1.03666667,1.03666667
2,6,11,1.03666667,1.03666667
2,6,12,1,1
2,6,13,1.1094,1.1094
2,6,14,1.11,1.11
2,6,15,1.1094,1.1094
2,6,16,1,1
2,6,17,1.03666667,1.03666667
2,6,18,1.11,1.11
2,6,19,1.1094,1.1094
2,6,20,1.11,1.11
2,6,21,1.07333333,1.07333333
2,6,22,1.11,1.11
2,6,23,1.11,1.11
2,6,24,1,1
2,6,25,1.11,1.11
2,6,26,1.11,1.11
2,6,27,1.11,1.11
2,6,28,1.1094,1.1094
2,6,29,1.11,1.11
2,6,30,1.11,1.11
2,6,31,1.11,1.11
2,7,1,1.0629,1.0629
2,7,2,1.063575,1.063575
2,7,3,1.1192,1.1192
2,7,4,1.03615,1.03615
2,7,5,1.07375,1.07375
2,7,6,1.1,1.1
2,7,7,1,1
2,7,8,1.0303,1.0303
2,7,9,1.38,1.38
2,7,10,1.05503334,1.05503334
2,7,11,1.088925,1.088925
2,7,12,1.09333333,1.09333333
2,7,13,1.3029,1.3029
2,7,14,1.045,1.045
2,7,15,1.0827,1.0827
2,7,16,1.02333333,1.02333333
2,7,17,1.1487667,1.1487667
2,7,18,1.1363,1.1363
2,7,19,1.150575,1.150575
2,7,20,1.1132,1.1132
2,7,21,1.0728,1.0728
2,7,22,1.1529333,1.1529333
2,7,23,1.19,1.19
2,7,24,1,1
2,7,25,1.0749,1.0749
2,7,26,1.25065,1.25065
2,7,27,1.19,1.19
2,7,28,1.115,1.115
2,7,29,1.1206,1.1206
2,7,30,1.098825,1.098825
2,7,31,1.0539,1.0539
2,8,1,1.003766667,1.003766667
2,8,2,1.0008,1.0008
2,8,3,1.063,1.063
2,8,4,1.0003,1.0003
2,8,5,1.00025,1.00025
2,8,6,1.0015,1.0015
2,8,7,1.0001,1.0001
2,8,8,1,1
2,8,9,1.063,1.063
2,8,10,1,1
2,8,11,1,1
2,8,12,1,1
2,8,13,1.000266667,1.000266667
2,8,14,1.000275,1.000275
2,8,15,1,1
2,8,16,1,1
2,8,17,1,1
2,8,18,1.0032,1.0032
2,8,19,1.00035,1.00035
2,8,20,1,1
2,8,21,1,1
2,8,22,1,1
2,8,23,1.000775,1.000775
2,8,24,1,1
2,8,25,1.00014,1.00014
2,8,26,1,1
2,8,27,1.063,1.063
2,8,28,1.00035,1.00035
2,8,29,1,1
2,8,30,1.00012,1.00012
2,8,31,1.00034,1.00034
2,9,1,1.063,1.063
2,9,2,1,1
2,9,3,1.0002,1.0002
2,9,4,1,1
2,9,5,1,1
2,9,6,1,1
2,9,7,1,1
2,9,8,1,1
2,9,9,1,1
2,9,10,1.0004,1.0004
2,9,11,1.000833333,1.000833333
2,9,12,1,1
2,9,13,1,1
2,9,14,1,1
2,9,15,1.063,1.063
2,9,16,1,1
2,9,17,1,1
2,9,18,1,1
2,9,19,1,1
2,9,20,1,1
2,9,21,1,1
2,9,22,1.063,1.063
2,9,23,1.00005,1.00005
2,9,24,1,1
2,9,25,1.063,1.063
2,9,26,1,1
2,9,27,1.000033333,1.000033333
2,9,28,1,1
2,9,29,1.000025,1.000025
2,9,30,1,1
2,9,31,1.00035,1.00035
2,10,1,1.003766667,1.003766667
2,10,2,1.0008,1.0008
2,10,3,1.063,1.063
2,10,4,1.0003,1.0003
2,10,5,1.00025,1.00025
2,10,6,1.0015,1.0015
2,10,7,1.0001,1.0001
2,10,8,1,1
2,10,9,1.063,1.063
2,10,10,1,1
2,10,11,1,1
2,10,12,1,1
2,10,13,1.000266667,1.000266667
2,10,14,1.000275,1.000275
2,10,15,1,1
2,10,16,1,1
2,10,17,1,1
2,10,18,1.0032,1.0032
2,10,19,1.00035,1.00035
2,10,20,1,1
2,10,21,1,1
2,10,22,1,1
2,10,23,1.000775,1.000775
2,10,24,1,1
2,10,25,1.00014,1.00014
2,10,26,1,1
2,10,27,1.063,1.063
2,10,28,1.00035,1.00035
2,10,29,1,1
2,10,30,1.00012,1.00012
2,10,31,1.00034,1.00034
2,11,1,1.003766667,1.003766667
2,11,2,1.0008,1.0008
2,11,3,1.063,1.063
2,11,4,1.0003,1.0003
2,11,5,1.00025,1.00025
2,11,6,1.0015,1.0015
2,11,7,1.0001,1.0001
2,11,8,1,1
2,11,9,1.063,1.063
2,11,10,1,1
2,11,11,1,1
2,11,12,1,1
2,11,13,1.000266667,1.000266667
2,11,14,1.000366667,1.000366667
2,11,15,1,1
2,11,16,1,1
2,11,17,1,1
2,11,18,1.0032,1.0032
2,11,19,1.00035,1.00035
2,11,20,1,1
2,11,21,1,1
2,11,22,1,1
2,11,23,1.000775,1.000775
2,11,24,1,1
2,11,25,1.00014,1.00014
2,11,26,1,1
2,11,27,1.063,1.063
2,11,28,1.00035,1.00035
2,11,29,1,1
2,11,30,1.00012,1.00012
2,11,31,1.00034,1.00034
2,12,1,1.003766667,1.003766667
2,12,2,1.0008,1.0008
2,12,3,1.063,1.063
2,12,4,1.0003,1.0003
2,12,5,1.00025,1.00025
2,12,6,1.0015,1.0015
2,12,7,1.0001,1.0001
2,12,8,1,1
2,12,9,1.063,1.063
2,12,10,1,1
2,12,11,1,1
2,12,12,1,1
2,12,13,1.000266667,1.000266667
2,12,14,1.000275,1.000275
2,12,15,1,1
2,12,16,1,1
2,12,17,1,1
2,12,18,1.0032,1.0032
2,12,19,1.00035,1.00035
2,12,20,1,1
2,12,21,1,1
2,12,22,1,1
2,12,23,1.000775,1.000775
2,12,24,1,1
2,12,25,1.00014,1.00014
2,12,26,1,1
2,12,27,1.063,1.063
2,12,28,1.00035,1.00035
2,12,29,1,1
2,12,30,1.00012,1.00012
2,12,31,1.00034,1.00034
2,13,1,1.063,1.063
2,13,2,1.0495,1.0495
2,13,3,1.03815,1.03815
2,13,4,1,1
2,13,5,1,1
2,13,6,1,1
2,13,7,1.028,1.028
2,13,8,1.01766667,1.01766667
2,13,9,1,1
2,13,10,1.01693333,1.01693333
2,13,11,1.0264,1.0264
2,13,12,1.01293333,1.01293333
2,13,13,1,1
2,13,14,1,1
2,13,15,1,1
2,13,16,1,1
2,13,17,1.02453333,1.02453333
2,13,18,1.0168,1.0168
2,13,19,1.063,1.063
2,13,20,1.063,1.063
2,13,21,1.0058,1.0058
2,13,22,1.063,1.063
2,13,23,1.0114,1.0114
2,13,24,1.049,1.049
2,13,25,1.0265,1.0265
2,13,26,1.04205,1.04205
2,13,27,1.0409,1.0409
2,13,28,1.0628,1.0628
2,13,29,1.01905,1.01905
2,13,30,1.02295,1.02295
2,13,31,1.02015,1.02015
2,14,1,1.2748,1.2748
2,14,2,1.047775,1.047775
2,14,3,1.225,1.225
2,14,4,1.29815,1.29815
2,14,5,1.2501333,1.2501333
2,14,6,1.45,1.45
2,14,7,1.3292667,1.3292667
2,14,8,1,1
2,14,9,1.7,1.7
2,14,10,1.0891,1.0891
2,14,11,1.1829667,1.1829667
2,14,12,1.01265,1.01265
2,14,13,1.2748,1.2748
2,14,14,1,1
2,14,15,1.325,1.325
2,14,16,1.2,1.2
2,14,17,1.2985,1.2985
2,14,18,1.1809667,1.1809667
2,14,19,1.35245,1.35245
2,14,20,1.7,1.7
2,14,21,1.1556333,1.1556333
2,14,22,1,1
2,14,23,1.325,1.325
2,14,24,1,1
2,14,25,1.25,1.25
2,14,26,1.1911,1.1911
2,14,27,1,1
2,14,28,1.4307,1.4307
2,14,29,1.1491,1.1491
2,14,30,1.2382,1.2382
2,14,31,1.095025,1.095025
2,15,1,1.15,1.15
2,15,2,1.0677,1.0677
2,15,3,1.0048,1.0048
2,15,4,1.07595,1.07595
2,15,5,1.0342,1.0342
2,15,6,1.05,1.05
2,15,7,1.0308,1.0308
2,15,8,1.03126667,1.03126667
2,15,9,1.0808,1.0808
2,15,10,1.05183333,1.05183333
2,15,11,1.04446667,1.04446667
2,15,12,1.0116,1.0116
2,15,13,1.1251,1.1251
2,15,14,1.0596,1.0596
2,15,15,1,1
2,15,16,1,1
2,15,17,1.04683333,1.04683333
2,15,18,1.03356667,1.03356667
2,15,19,1.049675,1.049675
2,15,20,1.1251,1.1251
2,15,21,1.0528,1.0528
2,15,22,1.062,1.062
2,15,23,1.0678,1.0678
2,15,24,1.075,1.075
2,15,25,1.1251,1.1251
2,15,26,1.05755,1.05755
2,15,27,1.0298,1.0298
2,15,28,1.0004,1.0004
2,15,29,1.04643333,1.04643333
2,15,30,1.04755,1.04755
2,15,31,1.03075,1.03075
2,16,1,1.003766667,1.003766667
2,16,2,1.0008,1.0008
2,16,3,1.063,1.063
2,16,4,1.0003,1.0003
2,16,5,1.00025,1.00025
2,16,6,1.0015,1.0015
2,16,7,1.0001,1.0001
2,16,8,1,1
2,16,9,1.063,1.063
2,16,10,1,1
2,16,11,1,1
2,16,12,1,1
2,16,13,1.000266667,1.000266667
2,16,14,1.000275,1.000275
2,16,15,1,1
2,16,16,1,1
2,16,17,1,1
2,16,18,1.0032,1.0032
2,16,19,1.00035,1.00035
2,16,20,1,1
2,16,21,1,1
2,16,22,1,1
2,16,23,1.000775,1.000775
2,16,24,1,1
2,16,25,1.00014,1.00014
2,16,26,1,1
2,16,27,1.063,1.063
2,16,28,1.00035,1.00035
2,16,29,1,1
2,16,30,1.00012,1.00012
2,16,31,1.00034,1.00034
2,17,1,1.003766667,1.003766667
2,17,2,1.0008,1.0008
2,17,3,1.063,1.063
2,17,4,1.0003,1.0003
2,17,5,1.00025,1.00025
2,17,6,1.0015,1.0015
2,17,7,1.0001,1.0001
2,17,8,1,1
2,17,9,1.063,1.063
2,17,10,1,1
2,17,11,1,1
2,17,12,1,1
2,17,13,1.000266667,1.000266667
2,17,14,1.000275,1.000275
2,17,15,1,1
2,17,16,1,1
2,17,17,1,1
2,17,18,1.0032,1.0032
2,17,19,1.00035,1.00035
2,17,20,1,1
2,17,21,1,1
2,17,22,1,1
2,17,23,1.000775,1.000775
2,17,24,1,1
2,17,25,1.00014,1.00014
2,17,26,1,1
2,17,27,1.063,1.063
2,17,28,1.00035,1.00035
2,17,29,1,1
2,17,30,1.00012,1.00012
2,17,31,1.00034,1.00034
2,18,1,1,1
2,18,2,1,1
2,18,3,1,1
2,18,4,1,1
2,18,5,1,1
2,18,6,1,1
2,18,7,1,1
2,18,8,1,1
2,18,9,1,1
2,18,10,1,1
2,18,11,1,1
2,18,12,1,1
2,18,13,1,1
2,18,14,1,1
2,18,15,1,1
2,18,16,1,1
2,18,17,1,1
2,18,18,1,1
2,18,19,1,1
2,18,20,1,1
2,18,21,1,1
2,18,22,1,1
2,18,23,1,1
2,18,24,1,1
2,18,25,1,1
2,18,26,1,1
2,18,27,1,1
2,18,28,1,1
2,18,29,1,1
2,18,30,1.000025,1.000025
2,18,31,1,1
2,19,1,1.01,1.01
2,19,2,1.0268,1.0268
2,19,3,1.023,1.023
2,19,4,1.01195,1.01195
2,19,5,1.038875,1.038875
2,19,6,1.025,1.025
2,19,7,1.029725,1.029725
2,19,8,1.01333333,1.01333333
2,19,9,1.04,1.04
2,19,10,1.01633333,1.01633333
2,19,11,1.0189,1.0189
2,19,12,1,1
2,19,13,1.0853,1.0853
2,19,14,1.025,1.025
2,19,15,1.023225,1.023225
2,19,16,1.01666667,1.01666667
2,19,17,1.0167,1.0167
2,19,18,1.02466667,1.02466667
2,19,19,1,1
2,19,20,1.04466667,1.04466667
2,19,21,1.02116667,1.02116667
2,19,22,1.03333333,1.03333333
2,19,23,1.0406,1.0406
2,19,24,1.02,1.02
2,19,25,1.03385,1.03385
2,19,26,1.02,1.02
2,19,27,1.04,1.04
2,19,28,1.068,1.068
2,19,29,1.0215,1.0215
2,19,30,1.01423333,1.01423333
2,19,31,1.02765,1.02765
2,20,1,1.10955,1.10955
2,20,2,1.0916,1.0916
2,20,3,1.1,1.1
2,20,4,1.0685,1.0685
2,20,5,1.04333333,1.04333333
2,20,6,1.0842,1.0842
2,20,7,1.0792,1.0792
2,20,8,1.03333333,1.03333333
2,20,9,1.1,1.1
2,20,10,1.06816667,1.06816667
2,20,11,1.0743,1.0743
2,20,12,1.05,1.05
2,20,13,1.1191,1.1191
2,20,14,1.1,1.1
2,20,15,1.1,1.1
2,20,16,1.03333333,1.03333333
2,20,17,1.0855,1.0855
2,20,18,1.08325,1.08325
2,20,19,1.1,1.1
2,20,20,1,1
2,20,21,1.03333333,1.03333333
2,20,22,1.1191,1.1191
2,20,23,1.1191,1.1191
2,20,24,1,1
2,20,25,1.02535,1.02535
2,20,26,1.0469,1.0469
2,20,27,1.1,1.1
2,20,28,1.1191,1.1191
2,20,29,1.0892,1.0892
2,20,30,1.063575,1.063575
2,20,31,1.086,1.086
2,21,1,1.003766667,1.003766667
2,21,2,1.0008,1.0008
2,21,3,1.063,1.063
2,21,4,1.0003,1.0003
2,21,5,1.00025,1.00025
2,21,6,1.0015,1.0015
2,21,7,1.0001,1.0001
2,21,8,1,1
2,21,9,1.063,1.063
2,21,10,1,1
2,21,11,1,1
2,21,12,1,1
2,21,13,1.000266667,1.000266667
2,21,14,1.000275,1.000275
2,21,15,1,1
2,21,16,1,1
2,21,17,1,1
2,21,18,1.0032,1.0032
2,21,19,1.00035,1.00035
2,21,20,1,1
2,21,21,1,1
2,21,22,1,1
2,21,23,1.000775,1.000775
2,21,24,1,1
2,21,25,1.000175,1.000175
2,21,26,1,1
2,21,27,1.063,1.063
2,21,28,1.00035,1.00035
2,21,29,1,1
2,21,30,1.00012,1.00012
2,21,31,1.00034,1.00034
2,22,1,1.0921,1.0921
2,22,2,1.002625,1.002625
2,22,3,1,1
2,22,4,1,1
2,22,5,1,1
2,22,6,1,1
2,22,7,1,1
2,22,8,1,1
2,22,9,1.0921,1.0921
2,22,10,1.008933334,1.008933334
2,22,11,1.009933333,1.009933333
2,22,12,1,1
2,22,13,1.0921,1.0921
2,22,14,1.008,1.008
2,22,15,1,1
2,22,16,1,1
2,22,17,1.001366667,1.001366667
2,22,18,1.001033333,1.001033333
2,22,19,1,1
2,22,20,1,1
2,22,21,1.003066667,1.003066667
2,22,22,1,1
2,22,23,1.0113,1.0113
2,22,24,1,1
2,22,25,1.03125,1.03125
2,22,26,1,1
2,22,27,1.0119,1.0119
2,22,28,1,1
2,22,29,1.009633334,1.009633334
2,22,30,1.001525,1.001525
2,22,31,1.000366667,1.000366667
2,23,1,1,1
2,23,2,1,1
2,23,3,1,1
2,23,4,1,1
2,23,5,1,1
2,23,6,1.0498,1.0498
2,23,7,1,1
2,23,8,1,1
2,23,9,1,1
2,23,10,1,1
2,23,11,1,1
2,23,12,1,1
2,23,13,1.0498,1.0498
2,23,14,1,1
2,23,15,1,1
2,23,16,1,1
2,23,17,1,1
2,23,18,1,1
2,23,19,1.0498,1.0498
2,23,20,1,1
2,23,21,1,1
2,23,22,1.0498,1.0498
2,23,23,1,1
2,23,24,1,1
2,23,25,1,1
2,23,26,1,1
2,23,27,1,1
2,23,28,1,1
2,23,29,1,1
2,23,30,1,1
2,23,31,1.000025,1.000025
2,24,1,1.003766667,1.003766667
2,24,2,1.0008,1.0008
2,24,3,1.063,1.063
2,24,4,1.0003,1.0003
2,24,5,1.00025,1.00025
2,24,6,1.0015,1.0015
2,24,7,1.0001,1.0001
2,24,8,1,1
2,24,9,1.063,1.063
2,24,10,1,1
2,24,11,1,1
2,24,12,1,1
2,24,13,1.000266667,1.000266667
2,24,14,1.000275,1.000275
2,24,15,1,1
2,24,16,1,1
2,24,17,1,1
2,24,18,1.0032,1.0032
2,24,19,1.00035,1.00035
2,24,20,1,1
2,24,21,1,1
2,24,22,1,1
2,24,23,1.000775,1.000775
2,24,24,1,1
2,24,25,1.00014,1.00014
2,24,26,1,1
2,24,27,1.063,1.063
2,24,28,1.000466667,1.000466667
2,24,29,1,1
2,24,30,1.00012,1.00012
2,24,31,1.00034,1.00034
2,25,1,1.125,1.125
2,25,2,1.1277,1.1277
2,25,3,1.087,1.087
2,25,4,1.0637,1.0637
2,25,5,1.00005,1.00005
2,25,6,1,1
2,25,7,1.04445,1.04445
2,25,8,1.1,1.1
2,25,9,1.1,1.1
2,25,10,1.004733333,1.004733333
2,25,11,1.0136,1.0136
2,25,12,1.004066667,1.004066667
2,25,13,1.1329,1.1329
2,25,14,1.0859,1.0859
2,25,15,1.05,1.05
2,25,16,1.000033333,1.000033333
2,25,17,1.0295,1.0295
2,25,18,1.0487,1.0487
2,25,19,1.089,1.089
2,25,20,1.1,1.1
2,25,21,1.0102,1.0102
2,25,22,1,1
2,25,23,1.0577,1.0577
2,25,24,1,1
2,25,25,1,1
2,25,26,1.0033,1.0033
2,25,27,1,1
2,25,28,1,1
2,25,29,1.00085,1.00085
2,25,30,1.001966667,1.001966667
2,25,31,1.024475,1.024475
2,26,1,1.003766667,1.003766667
2,26,2,1.0008,1.0008
2,26,3,1.063,1.063
2,26,4,1.0003,1.0003
2,26,5,1.00025,1.00025
2,26,6,1.0015,1.0015
2,26,7,1.0001,1.0001
2,26,8,1,1
2,26,9,1.063,1.063
2,26,10,1,1
2,26,11,1,1
2,26,12,1,1
2,26,13,1.000266667,1.000266667
2,26,14,1.000275,1.000275
2,26,15,1,1
2,26,16,1,1
2,26,17,1,1
2,26,18,1.0032,1.0032
2,26,19,1.00035,1.00035
2,26,20,1,1
2,26,21,1,1
2,26,22,1,1
2,26,23,1.000775,1.000775
2,26,24,1,1
2,26,25,1.00014,1.00014
2,26,26,1,1
2,26,27,1.063,1.063
2,26,28,1.00035,1.00035
2,26,29,1,1
2,26,30,1.00012,1.00012
2,26,31,1.00034,1.00034
2,27,1,1,1
2,27,2,1,1
2,27,3,1.0021,1.0021
2,27,4,1,1
2,27,5,1.001,1.001
2,27,6,1,1
2,27,7,1.000033333,1.000033333
2,27,8,1,1
2,27,9,1.001375,1.001375
2,27,10,1.001666667,1.001666667
2,27,11,1.0034,1.0034
2,27,12,1.004066667,1.004066667
2,27,13,1,1
2,27,14,1.0073,1.0073
2,27,15,1,1
2,27,16,1.001466667,1.001466667
2,27,17,1.000266667,1.000266667
2,27,18,1.0002,1.0002
2,27,19,1,1
2,27,20,1,1
2,27,21,1.0038,1.0038
2,27,22,1.063,1.063
2,27,23,1.0001,1.0001
2,27,24,1,1
2,27,25,1,1
2,27,26,1.00035,1.00035
2,27,27,1,1
2,27,28,1.0017,1.0017
2,27,29,1.000375,1.000375
2,27,30,1.000025,1.000025
2,27,31,1.00074,1.00074
2,28,1,1.079,1.079
2,28,2,1.03696667,1.03696667
2,28,3,1.0464,1.0464
2,28,4,1.03,1.03
2,28,5,1.02605,1.02605
2,28,6,1.079,1.079
2,28,7,1.0281,1.0281
2,28,8,1.01133333,1.01133333
2,28,9,1.0488,1.0488
2,28,10,1.0112,1.0112
2,28,11,1.01383333,1.01383333
2,28,12,1.0111,1.0111
2,28,13,1.079,1.079
2,28,14,1.055,1.055
2,28,15,1.079,1.079
2,28,16,1.008,1.008
2,28,17,1.02363333,1.02363333
2,28,18,1.0618,1.0618
2,28,19,1.02666667,1.02666667
2,28,20,1.079,1.079
2,28,21,1.0148,1.0148
2,28,22,1.079,1.079
2,28,23,1.072,1.072
2,28,24,1.023,1.023
2,28,25,1.03593333,1.03593333
2,28,26,1.01725,1.01725
2,28,27,1.04875,1.04875
2,28,28,1,1
2,28,29,1.0205,1.0205
2,28,30,1.03933333,1.03933333
2,28,31,1.0404,1.0404
2,29,1,1.003766667,1.003766667
2,29,2,1.0008,1.0008
2,29,3,1.063,1.063
2,29,4,1.0003,1.0003
2,29,5,1.00025,1.00025
2,29,6,1.0015,1.0015
2,29,7,1.0001,1.0001
2,29,8,1,1
2,29,9,1.063,1.063
2,29,10,1,1
2,29,11,1,1
2,29,12,1,1
2,29,13,1.000266667,1.000266667
2,29,14,1.000275,1.000275
2,29,15,1,1
2,29,16,1,1
2,29,17,1,1
2,29,18,1.0032,1.0032
2,29,19,1.00035,1.00035
2,29,20,1,1
2,29,21,1,1
2,29,22,1,1
2,29,23,1.000775,1.000775
2,29,24,1,1
2,29,25,1.00014,1.00014
2,29,26,1,1
2,29,27,1,1
2,29,28,1.00035,1.00035
2,29,29,1,1
2,29,30,1.00015,1.00015
2,29,31,1.00034,1.00034
2,30,1,1,1
2,30,2,1.0176,1.0176
2,30,3,1.00325,1.00325
2,30,4,1,1
2,30,5,1,1
2,30,6,1,1
2,30,7,1.0035,1.0035
2,30,8,1.001033333,1.001033333
2,30,9,1.00795,1.00795
2,30,10,1.004466667,1.004466667
2,30,11,1.0052,1.0052
2,30,12,1.000333333,1.000333333
2,30,13,1,1
2,30,14,1,1
2,30,15,1,1
2,30,16,1.001666667,1.001666667
2,30,17,1.008666666,1.008666666
2,30,18,1.0027,1.0027
2,30,19,1.0023,1.0023
