SectorOrigin,SectorDestination,country,gamma_IO
2,17,27,0.000279104
2,18,27,0.000596579
2,19,27,0.00010138
2,20,27,0.002668912
2,21,27,0.024335132
2,22,27,0.014025747
2,23,27,0.00013109
2,24,27,0.00054968
2,25,27,0.000221769
2,26,27,0.000155331
2,27,27,0.000121697
2,28,27,0.009167685
2,29,27,0.000116587
2,30,27,8.17819E-05
2,31,27,0.001009459
2,32,27,0.000133676
2,33,27,0.000146596
2,34,27,8.56291E-05
2,35,27,0.000346692
2,36,27,0.000698552
2,37,27,6.68121E-05
2,38,27,0.000114507
2,39,27,0.0006951
2,40,27,0
3,1,27,0.054663416
3,2,27,0.000946025
3,3,27,0.165902336
3,4,27,0.017715678
3,5,27,0.000619852
3,6,27,0.003648865
3,7,27,0.000878173
3,8,27,0.006958484
3,9,27,0.002766068
3,10,27,0.001413352
3,11,27,0.001248549
3,12,27,0.001035584
3,13,27,0.001255037
3,14,27,0.001536199
3,15,27,0.001294318
3,16,27,0.00116137
3,17,27,0.001769527
3,18,27,0.002076934
3,19,27,0.000603544
3,20,27,0.002455788
3,21,27,0.000758357
3,22,27,0.001139907
3,23,27,0.00264456
3,24,27,0.19311159
3,25,27,0.001022247
3,26,27,0.011917942
3,27,27,0.001013385
3,28,27,0.001634366
3,29,27,0.000660293
3,30,27,0.000380615
3,31,27,0.000213908
3,32,27,0.002298526
3,33,27,0.001831226
3,34,27,0.001906636
3,35,27,0.000594737
3,36,27,0.00513864
3,37,27,0.00986852
3,38,27,0.008809106
3,39,27,0.001908366
3,40,27,0
4,1,27,0.002999223
4,2,27,0.000847633
4,3,27,0.000788195
4,4,27,0.175554832
4,5,27,0.000337249
4,6,27,0.001386636
4,7,27,0.000369671
4,8,27,0.000681277
4,9,27,0.002559706
4,10,27,0.001294841
4,11,27,0.000769521
4,12,27,0.001392023
4,13,27,0.0021777
4,14,27,0.002368105
4,15,27,0.001234036
4,16,27,0.000321048
4,17,27,0.00661152
4,18,27,0.002619017
4,19,27,0.005425358
4,20,27,0.019972357
4,21,27,0.00012059
4,22,27,0.001294707
4,23,27,0.000993438
4,24,27,0.006161138
4,25,27,0.001514212
4,26,27,0.000928639
4,27,27,0.000520822
4,28,27,0.002534857
4,29,27,0.002427813
4,30,27,0.000383644
4,31,27,5.35891E-05
4,32,27,0.001299912
4,33,27,0.001327669
4,34,27,0.003014313
4,35,27,0.001191439
4,36,27,0.003391811
4,37,27,0.001324474
4,38,27,0.005075312
4,39,27,0.003102911
4,40,27,0
5,1,27,0.004196101
5,2,27,0.003448205
5,3,27,0.001711995
5,4,27,0.004719001
5,5,27,0.081635171
5,6,27,0.026621639
5,7,27,0.000433017
5,8,27,0.001172219
5,9,27,0.003727662
5,10,27,0.007161409
5,11,27,0.002295525
5,12,27,0.005446137
5,13,27,0.003335892
5,14,27,0.002993231
5,15,27,0.004249232
5,16,27,0.000374556
5,17,27,0.002025435
5,18,27,0.004653948
5,19,27,0.002398809
5,20,27,0.096509327
5,21,27,0.016241538
5,22,27,0.048953088
5,23,27,0.00180035
5,24,27,0.001063702
5,25,27,0.003441824
5,26,27,0.000934965
5,27,27,0.000503237
5,28,27,0.006367067
5,29,27,0.000170696
5,30,27,0.000076793
5,31,27,0.008803963
5,32,27,0.001965049
5,33,27,0.001458987
5,34,27,0.001137399
5,35,27,0.001819091
5,36,27,0.000790664
5,37,27,0.000772205
5,38,27,0.000294643
5,39,27,0.006339532
5,40,27,0
6,1,27,0.004078715
6,2,27,0.008301431
6,3,27,0.023237702
6,4,27,0.021775507
6,5,27,0.008274011
6,6,27,0.183102637
6,7,27,0.003086887
6,8,27,0.019773746
6,9,27,0.032444808
6,10,27,0.016689996
6,11,27,0.006095537
6,12,27,0.0114213
6,13,27,0.013939198
6,14,27,0.018374929
6,15,27,0.019428188
6,16,27,0.048708345
6,17,27,0.039853527
6,18,27,0.011532593
6,19,27,0.005077204
6,20,27,0.0120002
6,21,27,0.004454254
6,22,27,0.008687473
6,23,27,0.017999562
6,24,27,0.012902218
6,25,27,0.017238713
6,26,27,0.005654597
6,27,27,0.002811303
6,28,27,0.028543872
6,29,27,0.0553606
6,30,27,0.028867611
6,31,27,0.00539687
6,32,27,0.031393817
6,33,27,0.062206898
6,34,27,0.097964805
6,35,27,0.054765662
6,36,27,0.013586265
6,37,27,0.034670052
6,38,27,0.007665932
6,39,27,0.042552966
6,40,27,0
7,1,27,0.012203146
7,2,27,0.008943139
7,3,27,0.001669511
7,4,27,0.003142843
7,5,27,0.001823351
7,6,27,0.002358811
7,7,27,0.022375389
7,8,27,0.011200926
7,9,27,0.004200895
7,10,27,0.010731272
7,11,27,0.003658563
7,12,27,0.001355379
7,13,27,0.001335158
7,14,27,0.00101631
7,15,27,0.00147448
7,16,27,0.000643738
7,17,27,0.001182992
7,18,27,0.001628548
7,19,27,0.000551705
7,20,27,0.002768293
7,21,27,0.019002459
7,22,27,0.008049465
7,23,27,0.003943307
7,24,27,0.001108847
7,25,27,0.021149503
7,26,27,0.019673048
7,27,27,0.012058826
7,28,27,0.007306926
7,29,27,0.002446068
7,30,27,0.000679484
7,31,27,0.001168104
7,32,27,0.002740919
7,33,27,0.001340492
7,34,27,0.000903699
7,35,27,0.001549824
7,36,27,0.002558262
7,37,27,0.000801338
7,38,27,0.001069754
7,39,27,0.002848073
7,40,27,0
8,1,27,0.029824838
8,2,27,0.018807595
8,3,27,0.010589253
8,4,27,0.067278512
8,5,27,0.014069522
8,6,27,0.030733471
8,7,27,0.053939421
8,8,27,0.162289985
8,9,27,0.16921298
8,10,27,0.052135963
8,11,27,0.009982127
8,12,27,0.020713333
8,13,27,0.012002306
8,14,27,0.010716377
8,15,27,0.031997022
8,16,27,0.015079946
8,17,27,0.012567397
8,18,27,0.018907729
8,19,27,0.001988334
8,20,27,0.04729268
8,21,27,0.015632889
8,22,27,0.010504834
8,23,27,0.003362716
8,24,27,0.006284729
8,25,27,0.006476147
8,26,27,0.003037781
8,27,27,0.002009856
8,28,27,0.008808229
8,29,27,0.003281595
8,30,27,0.001769838
8,31,27,0.002941606
8,32,27,0.004623925
8,33,27,0.004973172
8,34,27,0.005248777
8,35,27,0.007266196
8,36,27,0.004508236
8,37,27,0.003367296
8,38,27,0.012751895
8,39,27,0.010213043
8,40,27,0
9,1,27,0.000828512
9,2,27,0.00697796
9,3,27,0.014114142
9,4,27,0.015398971
9,5,27,0.004054923
9,6,27,0.002955608
9,7,27,0.003476091
9,8,27,0.011291615
9,9,27,0.071773226
9,10,27,0.007504731
9,11,27,0.001284244
9,12,27,0.006793542
9,13,27,0.017624634
9,14,27,0.019870005
9,15,27,0.032873403
9,16,27,0.027404915
9,17,27,0.020334129
9,18,27,0.041381146
9,19,27,0.006554041
9,20,27,0.027706818
9,21,27,0.00159109
9,22,27,0.00746386
9,23,27,0.009685032
9,24,27,0.006725081
9,25,27,0.003982862
9,26,27,0.000373927
9,27,27,0.000527474
9,28,27,0.002361485
9,29,27,0.001275251
9,30,27,0.000920126
9,31,27,0.00203206
9,32,27,0.004143458
9,33,27,0.006816581
9,34,27,0.005842875
9,35,27,0.003334182
9,36,27,0.004442085
9,37,27,0.001015849
9,38,27,0.003132661
9,39,27,0.003063524
9,40,27,0
10,1,27,0.003568598
10,2,27,0.014260071
10,3,27,0.002587252
10,4,27,0.015857036
10,5,27,0.007878488
10,6,27,0.000576246
10,7,27,0.007670894
10,8,27,0.004490988
10,9,27,0.002208858
10,10,27,0.052395978
10,11,27,0.00406386
10,12,27,0.00509571
10,13,27,0.003822595
10,14,27,0.003174282
10,15,27,0.005290927
10,16,27,0.000889793
10,17,27,0.005723781
10,18,27,0.007363002
10,19,27,0.00150491
10,20,27,0.012927366
10,21,27,0.001926409
10,22,27,0.059875139
10,23,27,0.000617547
10,24,27,0.012665454
10,25,27,0.001137097
10,26,27,0.000101892
10,27,27,0.000374837
10,28,27,0.002249994
10,29,27,0.00020665
10,30,27,0.00012294
10,31,27,0.004701721
10,32,27,0.000741628
10,33,27,0.000705568
10,34,27,0.000599748
10,35,27,0.000575381
10,36,27,0.001077034
10,37,27,0.00063207
10,38,27,0.001204046
10,39,27,0.001080886
10,40,27,0
11,1,27,0.00284436
11,2,27,0.006957683
11,3,27,0.000378316
11,4,27,0.004552103
11,5,27,0.008463572
11,6,27,0.004309582
11,7,27,0.008391341
11,8,27,0.005943799
11,9,27,0.009198045
11,10,27,0.020021527
11,11,27,0.33825914
11,12,27,0.185036704
11,13,27,0.064947618
11,14,27,0.055763804
11,15,27,0.092344106
11,16,27,0.009886592
11,17,27,0.030436874
11,18,27,0.050386266
11,19,27,0.015012841
11,20,27,0.0813233
11,21,27,0.004813652
11,22,27,0.030186368
11,23,27,0.001542789
11,24,27,0.000685425
11,25,27,0.001176355
11,26,27,0.000641793
11,27,27,0.00069919
11,28,27,0.003048729
11,29,27,0.001314937
11,30,27,0.000106691
11,31,27,0.001436988
11,32,27,0.003740073
11,33,27,0.003048997
11,34,27,0.008515703
11,35,27,0.001386721
11,36,27,0.001747628
11,37,27,0.000428717
11,38,27,0.000211272
11,39,27,0.000524765
11,40,27,0
12,1,27,0.004486342
12,2,27,0.017005516
12,3,27,0.012564902
12,4,27,0.003733138
12,5,27,0.036525069
12,6,27,0.001425966
12,7,27,0.017128895
12,8,27,0.0053831
12,9,27,0.008885482
12,10,27,0.01672844
12,11,27,0.014870948
12,12,27,0.128694978
12,13,27,0.071758724
12,14,27,0.070525165
12,15,27,0.035796841
12,16,27,0.015826526
12,17,27,0.02506418
12,18,27,0.056219802
12,19,27,0.023870772
12,20,27,0.054743839
12,21,27,0.006199136
12,22,27,0.056784456
12,23,27,0.002032692
12,24,27,0.003069562
12,25,27,0.002916846
12,26,27,0.001591421
12,27,27,0.001733717
12,28,27,0.007559612
12,29,27,0.004865208
12,30,27,0.000381756
12,31,27,0.004128893
12,32,27,0.005465871
12,33,27,0.009066422
12,34,27,0.009581572
12,35,27,0.003436416
12,36,27,0.006379478
12,37,27,0.00227446
12,38,27,0.001442894
12,39,27,0.004184922
12,40,27,0
13,1,27,0.035597181
13,2,27,0.059453433
13,3,27,0.00909798
13,4,27,0.01624925
13,5,27,0.012341481
13,6,27,0.009343799
13,7,27,0.018570154
13,8,27,0.011364177
13,9,27,0.017636128
13,10,27,0.007604675
13,11,27,0.008453401
13,12,27,0.019594841
13,13,27,0.137147706
13,14,27,0.105927744
13,15,27,0.034273438
13,16,27,0.013139768
13,17,27,0.031301965
13,18,27,0.036720664
13,19,27,0.043705787
13,20,27,0.011153832
13,21,27,0.0112401
13,22,27,0.038332498
13,23,27,0.00269583
13,24,27,0.006817604
13,25,27,0.004406076
13,26,27,0.001924858
13,27,27,0.001655903
13,28,27,0.005259284
13,29,27,0.004660474
13,30,27,0.001059066
13,31,27,0.003219878
13,32,27,0.026238186
13,33,27,0.009083813
13,34,27,0.02146791
13,35,27,0.004355443
13,36,27,0.02597298
13,37,27,0.002076703
13,38,27,0.00132579
13,39,27,0.005055012
13,40,27,0
14,1,27,0.000816165
14,2,27,0.001649394
14,3,27,0.001419619
14,4,27,0.001775489
14,5,27,0.00089535
14,6,27,0.001064413
14,7,27,0.000642132
14,8,27,0.001234585
14,9,27,0.001056838
14,10,27,0.000966785
14,11,27,0.000825847
14,12,27,0.001371771
14,13,27,0.006502704
14,14,27,0.039707714
14,15,27,0.002010313
14,16,27,0.005927549
14,17,27,0.005934049
14,18,27,0.001833606
14,19,27,0.000233204
14,20,27,0.000979783
14,21,27,0.000263414
14,22,27,0.000607908
14,23,27,0.000439163
14,24,27,0.000281413
14,25,27,0.000569589
14,26,27,0.000300764
14,27,27,0.000170479
14,28,27,0.000987069
14,29,27,0.00208975
14,30,27,0.000491048
14,31,27,0.000139911
14,32,27,0.001911942
14,33,27,0.001779298
14,34,27,0.002023118
14,35,27,0.001280016
14,36,27,0.001550723
14,37,27,0.000442757
14,38,27,0.000203568
14,39,27,0.000909835
14,40,27,0
15,1,27,0.000788085
15,2,27,0.00323397
15,3,27,0.00090899
15,4,27,0.002091654
15,5,27,0.002614775
15,6,27,0.001227482
15,7,27,0.00215413
15,8,27,0.00201529
15,9,27,0.002480398
15,10,27,0.002633797
15,11,27,0.002571462
15,12,27,0.008467388
15,13,27,0.013330025
15,14,27,0.017150541
15,15,27,0.081656194
15,16,27,0.047427985
15,17,27,0.031044142
15,18,27,0.03265353
15,19,27,0.008035544
15,20,27,0.004325164
15,21,27,0.007156576
15,22,27,0.016628349
15,23,27,0.001984868
15,24,27,0.002397407
15,25,27,0.003321423
15,26,27,0.001753748
15,27,27,0.000994254
15,28,27,0.005755942
15,29,27,0.006772412
15,30,27,0.000828117
15,31,27,0.001584328
15,32,27,0.007692425
15,33,27,0.007022376
15,34,27,0.006333855
15,35,27,0.003334329
15,36,27,0.003757712
15,37,27,0.001554178
15,38,27,0.000964935
15,39,27,0.002956515
15,40,27,0
16,1,27,0.000752902
16,2,27,0.000962867
16,3,27,0.001155367
16,4,27,0.001099475
16,5,27,0.000884012
16,6,27,0.001388104
16,7,27,0.000930201
16,8,27,0.002656429
16,9,27,0.00400219
16,10,27,0.00142245
16,11,27,0.000927172
16,12,27,0.003788177
16,13,27,0.008296904
16,14,27,0.029665593
16,15,27,0.028884185
16,16,27,0.170090796
16,17,27,0.031389686
16,18,27,0.008712179
16,19,27,0.001530399
16,20,27,0.002613912
16,21,27,0.001408673
16,22,27,0.021222719
16,23,27,0.001947382
16,24,27,0.001120568
16,25,27,0.001124159
16,26,27,0.000593564
16,27,27,0.000336523
16,28,27,0.001948136
16,29,27,0.029299767
16,30,27,0.001024786
16,31,27,0.000933136
16,32,27,0.003131236
16,33,27,0.01182144
16,34,27,0.004013172
16,35,27,0.00391703
16,36,27,0.01195691
16,37,27,0.000871304
16,38,27,0.000403839
16,39,27,0.001337514
16,40,27,0
17,1,27,0.000199225
17,2,27,0.000848243
17,3,27,0.000372033
17,4,27,0.000743904
17,5,27,0.00022191
17,6,27,0.000323936
17,7,27,0.000509598
17,8,27,0.001105051
17,9,27,0.003149598
17,10,27,0.000368931
17,11,27,0.00043384
17,12,27,0.001854217
17,13,27,0.006802458
17,14,27,0.014399806
17,15,27,0.009306557
17,16,27,0.013724182
17,17,27,0.128658511
17,18,27,0.013882507
17,19,27,0.000200032
17,20,27,0.001019876
17,21,27,0.001848245
17,22,27,0.000989463
17,23,27,0.000630346
17,24,27,0.001347472
17,25,27,0.000922466
17,26,27,0.000487057
17,27,27,0.000276139
17,28,27,0.001598631
17,29,27,0.001907607
17,30,27,0.000259208
17,31,27,0.000305454
17,32,27,0.001554933
17,33,27,0.001862176
17,34,27,0.011243849
17,35,27,0.004590174
17,36,27,0.004956413
17,37,27,0.001321048
17,38,27,0.012606777
17,39,27,0.002408016
17,40,27,0
18,1,27,0.00272202
18,2,27,0.00385518
18,3,27,0.003524515
18,4,27,0.005521454
18,5,27,0.001854642
18,6,27,0.002274524
18,7,27,0.002397018
18,8,27,0.002912959
18,9,27,0.006515829
18,10,27,0.003258879
18,11,27,0.003784126
18,12,27,0.006929738
18,13,27,0.01652278
18,14,27,0.018286388
18,15,27,0.005538418
18,16,27,0.004751194
18,17,27,0.006092589
18,18,27,0.016719722
18,19,27,0.495929427
18,20,27,0.008002039
18,21,27,0.00110593
18,22,27,0.004290961
18,23,27,0.013894078
18,24,27,0.002493961
18,25,27,0.001924241
18,26,27,0.004320921
18,27,27,0.002990393
18,28,27,0.000658772
18,29,27,0.001909271
18,30,27,0.000635689
18,31,27,0.000190807
18,32,27,0.010263068
18,33,27,0.006667971
18,34,27,0.008342578
18,35,27,0.001394434
18,36,27,0.002548326
18,37,27,0.000548877
18,38,27,0.000847685
18,39,27,0.002211491
18,40,27,0
19,1,27,0.001982558
19,2,27,0.0015479
19,3,27,0.000938235
19,4,27,0.000758574
19,5,27,0.00078893
19,6,27,0.000643406
19,7,27,0.000602883
19,8,27,0.001226816
19,9,27,0.000884589
19,10,27,0.000719481
19,11,27,0.000490863
19,12,27,0.001120897
19,13,27,0.001619651
19,14,27,0.00632489
19,15,27,0.001845273
19,16,27,0.001703839
19,17,27,0.001730662
19,18,27,0.044432753
19,19,27,0.001481216
19,20,27,0.00089742
19,21,27,0.001252838
19,22,27,0.000961656
19,23,27,0.000681123
19,24,27,0.00142567
19,25,27,0.01499203
19,26,27,0.033664258
19,27,27,0.023298106
19,28,27,0.005132251
19,29,27,0.001692737
19,30,27,0.001049516
19,31,27,0.000523361
19,32,27,0.003600109
19,33,27,0.001144915
19,34,27,0.002430384
19,35,27,0.001941713
19,36,27,0.041903278
19,37,27,0.000519066
19,38,27,0.000800003
19,39,27,0.000881087
19,40,27,0
20,1,27,0.000462442
20,2,27,0.000934613
20,3,27,0.001644604
20,4,27,0.005170883
20,5,27,0.003577544
20,6,27,0.001509764
20,7,27,0.00194894
20,8,27,0.00149295
20,9,27,0.004808778
20,10,27,0.00238886
20,11,27,0.010513874
20,12,27,0.010333376
20,13,27,0.00359584
20,14,27,0.003641964
20,15,27,0.004652868
20,16,27,0.004549273
20,17,27,0.002575157
20,18,27,0.017736613
20,19,27,0.005787872
20,20,27,0.017405344
20,21,27,0.001141636
20,22,27,0.010792362
20,23,27,0.001105027
20,24,27,0.003450691
20,25,27,0.00074977
20,26,27,0.000367898
20,27,27,0.000577648
20,28,27,0.001622236
20,29,27,0.001098303
20,30,27,0.000890264
20,31,27,0.001463599
20,32,27,0.002280791
20,33,27,0.002522744
20,34,27,0.002628122
20,35,27,0.003077
20,36,27,0.003364053
20,37,27,0.002721355
20,38,27,0.00189993
20,39,27,0.0050567
20,40,27,0
21,1,27,0.011694741
21,2,27,0.042682041
21,3,27,0.009602924
21,4,27,0.0134006
21,5,27,0.013865525
21,6,27,0.025611236
21,7,27,0.020817113
21,8,27,0.015422111
21,9,27,0.01251348
21,10,27,0.020871109
21,11,27,0.019050879
21,12,27,0.012193922
21,13,27,0.007092038
21,14,27,0.005064305
21,15,27,0.007848225
21,16,27,0.003797356
21,17,27,0.005349088
21,18,27,0.007645172
21,19,27,0.004448387
21,20,27,0.012724521
21,21,27,0.054711654
21,22,27,0.003315487
21,23,27,0.008666793
21,24,27,0.011145711
21,25,27,0.009559543
21,26,27,0.000522262
21,27,27,0.001349238
21,28,27,0.019296074
21,29,27,0.004987242
21,30,27,0.005478138
21,31,27,0.03741782
21,32,27,0.007582233
21,33,27,0.003217406
21,34,27,0.005859136
21,35,27,0.003231702
21,36,27,0.014407433
21,37,27,0.008963979
21,38,27,0.010244558
21,39,27,0.022078081
21,40,27,0
22,1,27,0.019717411
22,2,27,0.023011135
22,3,27,0.0060544
22,4,27,0.005311204
22,5,27,0.006680204
22,6,27,0.006165117
22,7,27,0.009899963
22,8,27,0.00751805
22,9,27,0.006855347
22,10,27,0.011525648
22,11,27,0.007477814
22,12,27,0.007547178
22,13,27,0.006048431
22,14,27,0.006040586
22,15,27,0.006470771
22,16,27,0.004714656
22,17,27,0.008026882
22,18,27,0.006597264
22,19,27,0.001211251
22,20,27,0.010500235
22,21,27,0.038752503
22,22,27,0.011877457
22,23,27,0.009014322
22,24,27,0.009861368
22,25,27,0.0086345
22,26,27,0.001367988
22,27,27,0.003023035
22,28,27,0.024137361
22,29,27,0.034855675
22,30,27,0.014392149
22,31,27,0.125277986
22,32,27,0.007014024
22,33,27,0.004626578
22,34,27,0.006765194
22,35,27,0.00592423
22,36,27,0.035326446
22,37,27,0.017769712
22,38,27,0.008414313
22,39,27,0.023021471
22,40,27,0
23,1,27,0.055781441
23,2,27,0.052644778
23,3,27,0.109432379
23,4,27,0.133608922
23,5,27,0.035127474
23,6,27,0.064479496
23,7,27,0.061467924
23,8,27,0.067893251
23,9,27,0.085315967
23,10,27,0.077788593
23,11,27,0.095750131
23,12,27,0.063699798
23,13,27,0.08845688
23,14,27,0.104312652
23,15,27,0.075093666
23,16,27,0.089317073
23,17,27,0.085412701
23,18,27,0.141295534
23,19,27,0.045728009
23,20,27,0.088231405
23,21,27,0.027377682
23,22,27,0.077674985
23,23,27,0.022526451
23,24,27,0.076140315
23,25,27,0.044763789
23,26,27,0.020401773
23,27,27,0.016559086
23,28,27,0.037269229
23,29,27,0.029598195
23,30,27,0.009474368
23,31,27,0.01196466
23,32,27,0.063504796
23,33,27,0.038183427
23,34,27,0.037329248
23,35,27,0.029902111
23,36,27,0.032021305
23,37,27,0.015441158
23,38,27,0.017866893
23,39,27,0.047637902
23,40,27,0
24,1,27,0.001182528
24,2,27,0.002913642
24,3,27,0.00312952
24,4,27,0.004043514
24,5,27,0.00100827
24,6,27,0.00306271
24,7,27,0.001302519
24,8,27,0.004288083
24,9,27,0.006557351
24,10,27,0.003695166
24,11,27,0.001595115
24,12,27,0.00385368
24,13,27,0.004587114
24,14,27,0.004817566
24,15,27,0.005915096
24,16,27,0.004005162
24,17,27,0.008944523
24,18,27,0.003711656
24,19,27,0.000857138
24,20,27,0.004971546
24,21,27,0.002187419
24,22,27,0.001852678
24,23,27,0.00481584
24,24,27,0.005335254
24,25,27,0.00754256
24,26,27,0.002698017
24,27,27,0.034967502
24,28,27,0.015946576
24,29,27,0.01348658
24,30,27,0.012609126
24,31,27,0.002566401
24,32,27,0.014049321
24,33,27,0.017282693
24,34,27,0.011336061
24,35,27,0.027185805
24,36,27,0.006993757
24,37,27,0.004743829
24,38,27,0.01101287
24,39,27,0.015972721
24,40,27,0
25,1,27,0.003399748
25,2,27,0.088247753
25,3,27,0.027908609
25,4,27,0.025019463
25,5,27,0.075640878
25,6,27,0.051454231
25,7,27,0.053273375
25,8,27,0.029733506
25,9,27,0.025523226
25,10,27,0.079419528
25,11,27,0.013307604
25,12,27,0.015553448
25,13,27,0.01411699
25,14,27,0.010727461
25,15,27,0.012792856
25,16,27,0.008290179
25,17,27,0.011610001
25,18,27,0.022903279
25,19,27,0.00765307
25,20,27,0.027220466
25,21,27,0.004900809
25,22,27,0.026310847
25,23,27,0.038926956
25,24,27,0.010415079
25,25,27,0.14925455
25,26,27,0.007233365
25,27,27,0.005364824
25,28,27,0.052298971
25,29,27,0.011388258
25,30,27,0.00271947
25,31,27,0.000637764
25,32,27,0.01185804
25,33,27,0.009355734
25,34,27,0.005629122
25,35,27,0.006407251
25,36,27,0.013052117
25,37,27,0.025524867
25,38,27,0.004098092
25,39,27,0.020560155
25,40,27,0
26,1,27,0.000169978
26,2,27,0.006884332
26,3,27,0.001707358
26,4,27,0.001149801
26,5,27,0.003534462
26,6,27,0.002403156
26,7,27,0.006789709
26,8,27,0.001809904
26,9,27,0.000857759
26,10,27,0.006395571
26,11,27,0.001896303
26,12,27,0.002216288
26,13,27,0.001192212
26,14,27,0.001388744
26,15,27,0.001656079
26,16,27,0.00107317
26,17,27,0.001502945
26,18,27,0.001368276
26,19,27,0.000457217
26,20,27,0.00275536
26,21,27,0.000120228
26,22,27,0.00025135
26,23,27,0.000969317
26,24,27,0.000737268
26,25,27,0.000851088
26,26,27,0.230867284
26,27,27,0.001617332
26,28,27,0.002204091
26,29,27,0.000779048
26,30,27,0.000471591
26,31,27,7.19147E-05
26,32,27,0.001745547
26,33,27,0.00137719
26,34,27,0.000828633
26,35,27,0.000943149
26,36,27,0.000334598
26,37,27,0.000179036
26,38,27,0.000218217
26,39,27,0.000420057
26,40,27,0
27,1,27,0.004237257
27,2,27,0.002177752
27,3,27,0.001405259
27,4,27,0.003127318
27,5,27,0.002078971
27,6,27,0.001784399
27,7,27,0.000590286
27,8,27,0.001502499
27,9,27,0.003097742
27,10,27,0.00301251
27,11,27,0.002116863
27,12,27,0.002474061
27,13,27,0.002779497
27,14,27,0.003086973
27,15,27,0.003681308
27,16,27,0.002385621
27,17,27,0.003340896
27,18,27,0.003113857
27,19,27,0.001040513
27,20,27,0.004289768
27,21,27,0.000730194
27,22,27,0.003060926
27,23,27,0.005550278
27,24,27,0.004480659
27,25,27,0.004076249
27,26,27,0.003509581
27,27,27,0.009570382
27,28,27,0.113775287
27,29,27,0.01000363
27,30,27,0.002108761
27,31,27,0.000494179
27,32,27,0.010320498
27,33,27,0.008142629
27,34,27,0.004899235
27,35,27,0.005576457
27,36,27,0.008358858
27,37,27,0.004330407
27,38,27,0.002090016
27,39,27,0.007758275
27,40,27,0
28,1,27,0.002741906
28,2,27,0.055765619
28,3,27,0.026732673
28,4,27,0.016322733
28,5,27,0.034726358
28,6,27,0.029084493
28,7,27,0.010437126
28,8,27,0.020068312
28,9,27,0.015889547
28,10,27,0.057466052
28,11,27,0.010872338
28,12,27,0.012707189
28,13,27,0.009102437
28,14,27,0.009582924
28,15,27,0.011427992
28,16,27,0.007405656
28,17,27,0.010371312
28,18,27,0.017178446
28,19,27,0.005740126
28,20,27,0.018346941
28,21,27,0.002483278
28,22,27,0.003806091
28,23,27,0.051720172
28,24,27,0.016328043
28,25,27,0.076015509
28,26,27,0.309672384
28,27,27,0.269747565
28,28,27,0.075729477
28,29,27,0.009101035
28,30,27,0.005919939
28,31,27,0.004902487
28,32,27,0.020868015
28,33,27,0.016464427
28,34,27,0.009906256
28,35,27,0.011275585
28,36,27,0.005391511
28,37,27,0.004956372
28,38,27,0.002476463
28,39,27,0.007660268
28,40,27,0
29,1,27,0.004897393
29,2,27,0.006690706
29,3,27,0.006188658
29,4,27,0.008187089
29,5,27,0.004382271
29,6,27,0.020516159
29,7,27,0.002891007
29,8,27,0.011194128
29,9,27,0.01423404
29,10,27,0.009742991
29,11,27,0.003764823
29,12,27,0.008429352
29,13,27,0.010602098
29,14,27,0.011763067
29,15,27,0.015292336
29,16,27,0.022976821
29,17,27,0.020768693
29,18,27,0.008812339
29,19,27,0.002944626
29,20,27,0.010233677
29,21,27,0.005102791
29,22,27,0.004698316
29,23,27,0.011323356
29,24,27,0.01188856
29,25,27,0.017330861
29,26,27,0.006607649
29,27,27,0.004884121
29,28,27,0.03546396
29,29,27,0.079524063
29,30,27,0.032149612
29,31,27,0.007203595
29,32,27,0.01682399
29,33,27,0.024394727
29,34,27,0.013230563
29,35,27,0.023874369
29,36,27,0.034534634
29,37,27,0.007519583
29,38,27,0.005763025
29,39,27,0.035741457
29,40,27,0
30,1,27,0.020217003
30,2,27,0.022324386
30,3,27,0.011155605
30,4,27,0.013519344
30,5,27,0.018265709
30,6,27,0.014494904
30,7,27,0.014575156
30,8,27,0.01275144
30,9,27,0.013090797
30,10,27,0.013938248
30,11,27,0.01288813
30,12,27,0.014688425
30,13,27,0.015992456
30,14,27,0.020683231
30,15,27,0.017878578
30,16,27,0.018688313
30,17,27,0.01889865
30,18,27,0.02419394
30,19,27,0.005745223
30,20,27,0.018752972
30,21,27,0.028129352
30,22,27,0.017619589
30,23,27,0.020333853
30,24,27,0.012610015
30,25,27,0.022352724
30,26,27,0.025786197
30,27,27,0.016545834
30,28,27,0.027725673
30,29,27,0.022203361
30,30,27,0.061265455
30,31,27,0.099512759
30,32,27,0.015829405
30,33,27,0.013818324
30,34,27,0.008691236
30,35,27,0.012754469
30,36,27,0.01650204
30,37,27,0.00107035
30,38,27,0.001278487
30,39,27,0.028766519
30,40,27,0
31,1,27,0.000129988
31,2,27,0.005072337
31,3,27,0.006881339
31,4,27,0.003457693
31,5,27,0.003441571
31,6,27,0.011600584
31,7,27,0.003783785
31,8,27,0.00526878
31,9,27,0.002987247
31,10,27,0.005602067
31,11,27,0.002378496
31,12,27,0.011307065
31,13,27,0.006057143
31,14,27,0.004541884
31,15,27,0.027851111
31,16,27,0.004139
31,17,27,0.007367269
31,18,27,0.007800761
31,19,27,0.000565275
31,20,27,0.004203661
31,21,27,0.004877356
31,22,27,0.004030896
31,23,27,0.03023877
31,24,27,0.117532922
31,25,27,0.010847922
31,26,27,0.00285186
31,27,27,0.037469251
31,28,27,0.076579417
31,29,27,0.053774718
